Spis3477	GO:0008094
Spis6289	GO:0016592
Spis4600	GO:0005509
Spis10240	GO:0008270
Spis4603	GO:0005515
Spis4604	GO:0006355, GO:0046983
Spis10243	GO:0016020
Spis4606	GO:0005515
Spis4190	GO:0006412
Spis22872	GO:0006508, GO:0008270
Spis10245	GO:0005515, GO:0016021
Spis4608	GO:0005488, GO:0005515
Spis10246	GO:0016020
Spis4609	GO:0007094
Spis18610	GO:0006468
Spis10247	GO:0005515
Spis4193	GO:0005488
Spis10248	GO:1990504
Spis18612	GO:0005515
Spis22877	GO:0005515
Spis22878	GO:0003676
Spis25360	GO:0004842
Spis22879	GO:0004518, GO:0004527
Spis18615	GO:0003676
Spis950	GO:0005524, GO:0006468
Spis4199	GO:0005515
Spis25362	GO:0016491
Spis18617	GO:0035556
Spis951	GO:0005515
Spis25363	GO:0016020
Spis18618	GO:0005515
Spis952	GO:0005576
Spis2512	GO:0005509
Spis18619	GO:0005515
Spis953	GO:0016021
Spis25365	GO:0016021
Spis2513	GO:0005488, GO:0005515, GO:0006303, GO:0016301
Spis954	GO:0016021
Spis2514	GO:0006886
Spis7980	GO:0005515, GO:0008270
Spis2515	GO:0006468
Spis20780	GO:0008270
Spis956	GO:0005515
Spis7981	GO:0003676
Spis25368	GO:0008375
Spis20781	GO:0016021
Spis957	GO:0005515
Spis7982	GO:0003676
Spis25369	GO:0005525
Spis20782	GO:0005975
Spis958	GO:0005515, GO:0051015
Spis7983	GO:0005524, GO:0006468
Spis2518	GO:0006351, GO:0032549
Spis20783	GO:0003676, GO:0003723, GO:0006396, GO:0006402, GO:0016020, GO:0016987, GO:0055114
Spis959	GO:0005488, GO:0005515
Spis5000	GO:0005515, GO:0017056
Spis20784	GO:0005975, GO:0009341, GO:0030246
Spis7985	GO:0005524, GO:0006468
Spis20785	GO:0003824, GO:0006412, GO:0006418, GO:0015977, GO:0030170, GO:0055114
Spis7986	GO:0003676
Spis20786	GO:0003676, GO:0008652, GO:0055114
Spis5003	GO:0003676
Spis20787	GO:0006418, GO:0006433, GO:0055114
Spis16523	GO:0003676, GO:0015074
Spis7988	GO:0005515, GO:0008270
Spis5004	GO:0008270
Spis20788	GO:0009063, GO:0016020, GO:0050023
Spis5005	GO:0016746
Spis23270	GO:0008152
Spis20789	GO:0003676, GO:0004488, GO:0006418, GO:0006430, GO:0006614, GO:0048500, GO:0055114
Spis5006	GO:0006457
Spis23271	GO:0005524, GO:0006468, GO:0016020
Spis5007	GO:0046983
Spis23272	GO:0016787
Spis11940	GO:0055114
Spis5008	GO:0008168
Spis23274	GO:0016020, GO:0055114
Spis23275	GO:0030976, GO:0050660
Spis11943	GO:0003676
Spis23276	GO:0003911, GO:0006281, GO:0008152, GO:0050660
Spis11944	GO:0003676, GO:0046983
Spis5890	GO:0005525, GO:0007264
Spis23277	GO:0003824
Spis5891	GO:0005525, GO:0007264
Spis23278	GO:0003824, GO:0005509, GO:0005515, GO:0007155, GO:0008152, GO:0008484, GO:0009086, GO:0016020, GO:0016829, GO:0030246, GO:0031419, GO:0042558, GO:0044237, GO:0046872
Spis19014	GO:0005525
Spis5892	GO:0005525, GO:0007264
Spis23279	GO:0006468
Spis11947	GO:0003676
Spis5893	GO:0005525, GO:0007264
Spis19016	GO:0005525
Spis11948	GO:0003676, GO:0004842, GO:0015074
Spis14430	GO:0005515
Spis11949	GO:0004842
Spis14431	GO:0042981
Spis14433	GO:0005515, GO:0008270
Spis14434	GO:0005515, GO:0008270
Spis8380	GO:0005515
Spis21180	GO:0008218
Spis14435	GO:0005515, GO:0030374, GO:0046872
Spis14437	GO:0030374
Spis14438	GO:0005515, GO:0030374, GO:0046872
Spis8384	GO:0005096
Spis14439	GO:0005515, GO:0030374, GO:0046872
Spis8385	GO:0008080
Spis21185	GO:0003676
Spis8387	GO:0030246
Spis8388	GO:0005515, GO:0035556
Spis21188	GO:0005488
Spis8389	GO:0003824, GO:0030170
Spis21189	GO:0005515
Spis6701	GO:0008278
Spis12340	GO:0055114
Spis6703	GO:0008278, GO:0051276
Spis12341	GO:0005488
Spis6704	GO:0003676, GO:0015074
Spis12342	GO:0006535
Spis6705	GO:0008278
Spis24970	GO:0005515, GO:0008270
Spis12343	GO:0004527, GO:0005515, GO:0006139
Spis6706	GO:0003676
Spis24971	GO:0016020
Spis12344	GO:0055085
Spis6290	GO:0010508
Spis24972	GO:0008237, GO:0009089, GO:0016787
Spis12345	GO:0003677, GO:0043565
Spis6708	GO:0051726
Spis6291	GO:0016887, GO:0055085
Spis24973	GO:0005515
Spis12346	GO:0003677, GO:0043565
Spis6709	GO:0016787
Spis6292	GO:0016887, GO:0055085
Spis24974	GO:0005509, GO:0005578
Spis12347	GO:0003677, GO:0043565
Spis6293	GO:0006468
Spis24975	GO:0003676, GO:0006412
Spis12348	GO:0003677, GO:0043565
Spis6294	GO:0016020
Spis12349	GO:0003677
Spis24977	GO:0016021
Spis6296	GO:0016758
Spis6297	GO:0005515, GO:0005525, GO:0007165
Spis6298	GO:0005515
Spis6299	GO:0055114
Spis4611	GO:0005509, GO:0005515, GO:0055085
Spis4612	GO:0005515
Spis10250	GO:0008152
Spis4613	GO:0003677, GO:0005634, GO:0006313
Spis10251	GO:0005515, GO:0005524
Spis4614	GO:0006526
Spis10252	GO:0003677, GO:0006355, GO:0007420, GO:0043565
Spis4615	GO:0005524, GO:0006541, GO:0006807, GO:0046872
Spis10253	GO:0005634
Spis4616	GO:0005515, GO:0005524, GO:0006468, GO:0035023
Spis22881	GO:0003676
Spis4617	GO:0006516, GO:0045454
Spis22882	GO:0005515, GO:0016021
Spis10255	GO:0005515
Spis4618	GO:0006516
Spis10256	GO:0005515, GO:0016021, GO:0055085
Spis7100	GO:0005515
Spis4619	GO:0005488, GO:0005515
Spis18620	GO:0006468
Spis7101	GO:0016757
Spis18621	GO:0055114
Spis10258	GO:0055114
Spis7102	GO:0005515
Spis22886	GO:0005509
Spis18622	GO:0003676
Spis7103	GO:0005515, GO:0018193
Spis18623	GO:0003993, GO:0016787
Spis7104	GO:0004386
Spis18624	GO:0007018, GO:0016887, GO:0030286
Spis7105	GO:0006810
Spis22889	GO:0003676, GO:0015074
Spis18625	GO:0005515, GO:0035556
Spis7106	GO:0005524, GO:0051082
Spis25371	GO:0016787
Spis18626	GO:0005634
Spis960	GO:0005515, GO:0031145
Spis25372	GO:0055114
Spis2520	GO:0005515, GO:0006508
Spis961	GO:0016491, GO:0055114
Spis7108	GO:0008081
Spis25373	GO:0006233, GO:0006508, GO:0009002
Spis2521	GO:0016567
Spis18628	GO:0005515, GO:0016887, GO:0055085
Spis962	GO:0043248
Spis25374	GO:0006265
Spis2523	GO:0005515, GO:0055085
Spis25376	GO:0055114
Spis2524	GO:0005515, GO:0055085
Spis965	GO:0003676
Spis7990	GO:0003676, GO:0005515, GO:0008270
Spis2525	GO:0005524
Spis20790	GO:0003677, GO:0005515, GO:0015074
Spis7991	GO:0005515, GO:0008270, GO:0046872
Spis20791	GO:0003676, GO:0015074
Spis7992	GO:0003676, GO:0003950
Spis25379	GO:0042157
Spis2527	GO:0005975, GO:0006004
Spis20792	GO:0005509
Spis7993	GO:0003723
Spis20793	GO:0005515
Spis969	GO:0032040
Spis7994	GO:0007165
Spis2529	GO:0006412
Spis20794	GO:0007018
Spis7995	GO:0005515
Spis5011	GO:0005515
Spis16531	GO:0003676, GO:0015074
Spis7996	GO:0005515
Spis5012	GO:0005515, GO:0005524, GO:0006468
Spis20796	GO:0003676, GO:0015074
Spis16532	GO:0003676, GO:0015074
Spis7997	GO:0008235, GO:0009116
Spis5013	GO:0005515, GO:0006468
Spis16533	GO:0005515
Spis7998	GO:0003676, GO:0015074
Spis5014	GO:0006468
Spis16534	GO:0003677, GO:0015074, GO:0051607
Spis7999	GO:0016020
Spis5015	GO:0008080
Spis23280	GO:0003676
Spis23281	GO:0003676, GO:0046983
Spis16536	GO:0004518
Spis23282	GO:0004518
Spis16537	GO:0005515
Spis5018	GO:0051726
Spis11951	GO:0016021
Spis11953	GO:0005525
Spis23286	GO:0005515
Spis11954	GO:0008168, GO:0008757
Spis23287	GO:0004518
Spis8800	GO:0003676, GO:0015074
Spis19026	GO:0030907
Spis8802	GO:0005515
Spis21602	GO:0016787
Spis11959	GO:0019843
Spis14440	GO:0016021
Spis19028	GO:0005720
Spis19029	GO:0006468
Spis8805	GO:0016021
Spis21605	GO:0003676, GO:0015074
Spis8806	GO:0046872
Spis21606	GO:0003676, GO:0006353
Spis8807	GO:0005488, GO:0005515
Spis8390	GO:0032299
Spis21607	GO:0016787, GO:0046080
Spis8808	GO:0005515
Spis8391	GO:0097539
Spis14446	GO:0003676, GO:0015074
Spis8809	GO:0005515
Spis21192	GO:0007165
Spis14447	GO:0003676, GO:0015074
Spis8393	GO:0036459
Spis21193	GO:0005488, GO:0005515
Spis14448	GO:0008270
Spis8394	GO:0007094
Spis21195	GO:0006629, GO:0055114
Spis8397	GO:0005515, GO:0016020
Spis21197	GO:0016021
Spis8398	GO:0004222, GO:0006508, GO:0008237
Spis6710	GO:0003676
Spis21199	GO:0003677, GO:0015074, GO:0051607
Spis6712	GO:0003676, GO:0015074
Spis12350	GO:0005515
Spis12351	GO:0003676, GO:0015074
Spis6714	GO:0007018, GO:0016887, GO:0030286
Spis6715	GO:0005515
Spis24980	GO:0005515
Spis12353	GO:0005515
Spis6716	GO:0032775
Spis24982	GO:0050662
Spis12355	GO:0003676, GO:0008270, GO:0015074
Spis6718	GO:0045944
Spis24983	GO:0003677
Spis12356	GO:0003676, GO:0005509, GO:0006355
Spis6719	GO:0003677, GO:0006508, GO:0008237, GO:0016486
Spis24984	GO:0046677
Spis22000	GO:0016021, GO:0055085
Spis9201	GO:0004518
Spis24985	GO:0000160, GO:0006813, GO:0008134, GO:0008324, GO:0015079
Spis22002	GO:0034227
Spis24987	GO:0005515
Spis22003	GO:0006486
Spis9204	GO:0005488, GO:0007076, GO:0030261
Spis22004	GO:0005515
Spis9205	GO:0016020
Spis24989	GO:0005524, GO:0005634
Spis9207	GO:0016020
Spis4620	GO:0008138, GO:0016311, GO:0017017
Spis22007	GO:0003676, GO:0006353
Spis4621	GO:0005515
Spis4622	GO:0043565
Spis22009	GO:0005509, GO:0005578
Spis10260	GO:0055085, GO:0070588
Spis10261	GO:0043565
Spis10263	GO:0043565
Spis4626	GO:0005515
Spis10264	GO:0055085
Spis4628	GO:0016787, GO:0016887
Spis22893	GO:0006508
Spis10266	GO:0055085
Spis4629	GO:0008152
Spis22894	GO:0006508
Spis10267	GO:0003824, GO:0016742, GO:0055114
Spis7111	GO:0006508
Spis22895	GO:0006508
Spis18631	GO:0006313
Spis10268	GO:0005509
Spis18632	GO:0043565
Spis18633	GO:0043565
Spis7114	GO:0006508
Spis22898	GO:0003676, GO:0015074
Spis18634	GO:0043565
Spis7115	GO:0006508
Spis22899	GO:0005509
Spis7116	GO:0006508
Spis25381	GO:0005509
Spis7117	GO:0006508
Spis25382	GO:0006886, GO:0016020, GO:0017038
Spis2530	GO:0003676
Spis18637	GO:0005515
Spis7118	GO:0006508
Spis2531	GO:0016788
Spis18638	GO:0004518
Spis972	GO:0003676
Spis7119	GO:0006508
Spis2532	GO:0005515
Spis18639	GO:0003676
Spis2533	GO:0003677, GO:0003682, GO:0006355
Spis974	GO:0003676, GO:0003677, GO:0003887, GO:0008408
Spis2534	GO:0046872
Spis975	GO:0043565
Spis25387	GO:0006364, GO:0006412, GO:0043022, GO:0052906
Spis976	GO:0005515
Spis25388	GO:0042157
Spis2536	GO:0003950, GO:0005515, GO:0051225
Spis977	GO:0005515, GO:0006355
Spis23700	GO:0005509
Spis978	GO:1901031
Spis5020	GO:0003824
Spis16540	GO:0004518
Spis5022	GO:0003723, GO:0005488
Spis23704	GO:0008270
Spis5023	GO:0004017, GO:0005739, GO:0016776, GO:0019205
Spis16543	GO:0055114
Spis5024	GO:0008146, GO:0016758
Spis5025	GO:0003879, GO:0005515, GO:0005737
Spis23290	GO:0005515
Spis5026	GO:0046907
Spis23708	GO:0005515
Spis23291	GO:0005515
Spis23709	GO:0005515
Spis23292	GO:0005515
Spis11961	GO:0003676
Spis5029	GO:0016491
Spis23294	GO:0003676, GO:0015074
Spis19030	GO:0005515, GO:0006355, GO:0008270
Spis16549	GO:0005515, GO:0055114
Spis23295	GO:0006508
Spis19032	GO:0003676, GO:0004842, GO:0015074
Spis11964	GO:0005515
Spis8810	GO:0006511, GO:0016579
Spis21610	GO:0007010
Spis8811	GO:0006396, GO:0016075
Spis21611	GO:0003676
Spis11968	GO:0003676
Spis8812	GO:0004843, GO:0036459
Spis19037	GO:0052689
Spis8813	GO:0004843
Spis19038	GO:0005509
Spis8814	GO:0005524
Spis19039	GO:0005509
Spis8816	GO:0005524, GO:0051085, GO:0072321
Spis21616	GO:0006397
Spis14455	GO:0005524, GO:0006281
Spis8818	GO:0005524, GO:0072321
Spis8819	GO:0005524
Spis24100	GO:0003676, GO:0008270, GO:0015074
Spis21619	GO:0003676, GO:0015074
Spis14457	GO:0005975, GO:0030246
Spis14458	GO:0006508, GO:0007219, GO:0008237
Spis24104	GO:0016021, GO:0016500
Spis24105	GO:0005515
Spis24106	GO:0005515
Spis6720	GO:0008138, GO:0016311, GO:0016791
Spis12360	GO:0005509
Spis12361	GO:0060828
Spis6724	GO:0003676, GO:0015074
Spis12363	GO:0005509
Spis6726	GO:0000287, GO:0005975, GO:0016868, GO:0071704
Spis24991	GO:0006508, GO:0008237
Spis12364	GO:0008270
Spis12365	GO:0005509
Spis6728	GO:0003676
Spis24993	GO:0005515
Spis9210	GO:0005515, GO:0016021
Spis6729	GO:0005515, GO:0071526
Spis24994	GO:0016757
Spis9211	GO:0003677, GO:0003682, GO:0008270, GO:0043565
Spis22011	GO:0005509, GO:0005578
Spis12368	GO:0004518
Spis9212	GO:0016857
Spis12369	GO:0003676, GO:0060828
Spis9213	GO:0003824, GO:0005975
Spis24998	GO:0006633, GO:0008152, GO:0016747, GO:0019674
Spis22015	GO:0016021
Spis9216	GO:0016787
Spis9217	GO:0016787
Spis4630	GO:0035023, GO:0035556
Spis22017	GO:0006481, GO:0016021
Spis4631	GO:0005488, GO:0005509
Spis9219	GO:0016021
Spis22019	GO:0055085
Spis10270	GO:0006281
Spis4633	GO:0016020, GO:0016787, GO:0016887
Spis4634	GO:0016787
Spis10272	GO:0016491, GO:0055114
Spis4635	GO:0020037
Spis10273	GO:0003824, GO:0016772, GO:0052331
Spis4636	GO:0020037
Spis10274	GO:0005515
Spis4637	GO:0020037
Spis25800	GO:0006629
Spis10275	GO:0005509
Spis4638	GO:0005488, GO:0005515, GO:0016337
Spis7121	GO:0008612
Spis25803	GO:0003723
Spis10278	GO:0016887, GO:0055085
Spis7122	GO:0016021
Spis18642	GO:0005515
Spis10279	GO:0005488
Spis7123	GO:0016021
Spis7124	GO:0006355
Spis18644	GO:0016746
Spis25807	GO:0070836
Spis18646	GO:0016746
Spis980	GO:0016459
Spis2540	GO:0008080
Spis25392	GO:0005509
Spis981	GO:0016021
Spis7128	GO:0017137, GO:0055114, GO:0071949
Spis18648	GO:0033554
Spis982	GO:0005515
Spis2542	GO:0003824, GO:0008152, GO:0016740
Spis25394	GO:0055114
Spis983	GO:0016491
Spis2543	GO:0003677, GO:0006355
Spis984	GO:0016021, GO:0030552
Spis2544	GO:0003676
Spis25396	GO:0000049, GO:0006418, GO:0006428
Spis985	GO:0016021
Spis2545	GO:0005869
Spis25397	GO:0005975
Spis986	GO:0016887, GO:0055085
Spis2546	GO:0003824, GO:0009311
Spis25398	GO:0051259, GO:0097428
Spis987	GO:0016765
Spis2547	GO:0005515
Spis988	GO:0008168, GO:0008425
Spis2548	GO:0055070
Spis23711	GO:0005524, GO:0006281
Spis989	GO:0005515
Spis5030	GO:0006508, GO:0008237, GO:0016491
Spis16550	GO:0005515, GO:0055114
Spis16551	GO:0008152, GO:0008484
Spis16552	GO:0051723
Spis5033	GO:0008152, GO:0016747
Spis23715	GO:0008649
Spis16553	GO:0004518
Spis23717	GO:0003676, GO:0015074
Spis16555	GO:0016021
Spis23718	GO:0003676, GO:0008270, GO:0015074, GO:0033180
Spis16556	GO:0005515
Spis23719	GO:0004842
Spis16557	GO:0005515, GO:0008270, GO:0046872
Spis11970	GO:0003676
Spis5038	GO:0005488, GO:0005515, GO:0008536
Spis16558	GO:0071230, GO:0071986
Spis5039	GO:0003676, GO:0003723
Spis19041	GO:0005509
Spis19042	GO:0005524, GO:0006281
Spis19043	GO:0005509
Spis19044	GO:0005509
Spis11976	GO:0006313
Spis11977	GO:0004527
Spis21621	GO:0006468
Spis8822	GO:0055114
Spis8823	GO:0003676, GO:0008408
Spis19048	GO:0005509, GO:0005515, GO:0007155, GO:0016020
Spis14461	GO:0006355, GO:0007018, GO:0008017, GO:0072383
Spis8824	GO:0005681
Spis19049	GO:0005524, GO:0006468
Spis14462	GO:0016740
Spis8825	GO:0055085
Spis21626	GO:0003676, GO:0015074
Spis8827	GO:0005525, GO:0005730
Spis14465	GO:0008073
Spis8828	GO:0005515, GO:0055085, GO:0070588
Spis14466	GO:0006508
Spis8829	GO:0005515, GO:0055085, GO:0070588
Spis14467	GO:0016887, GO:0055085
Spis14468	GO:0016887, GO:0055085
Spis24114	GO:0005515
Spis24115	GO:0003676
Spis6730	GO:0007165, GO:0071526
Spis24117	GO:0003677, GO:0015074
Spis6731	GO:0006096
Spis6732	GO:0051082
Spis12370	GO:0005509
Spis6733	GO:0016021, GO:0055085
Spis12371	GO:0005509
Spis6734	GO:0003676
Spis12372	GO:0005509
Spis12373	GO:0016020
Spis6736	GO:0019904
Spis12374	GO:0005515
Spis12376	GO:0005515
Spis6739	GO:0003676, GO:0006260, GO:0006310
Spis12377	GO:0005515
Spis9221	GO:0004867
Spis22021	GO:0055114
Spis9222	GO:0003676
Spis22022	GO:0055114
Spis9223	GO:0005515
Spis22023	GO:0055114
Spis9224	GO:0005515
Spis22024	GO:0005515
Spis9225	GO:0005515
Spis22025	GO:0005515
Spis9226	GO:0005515, GO:0006313
Spis22026	GO:0005515
Spis9227	GO:0016021
Spis22027	GO:0005515
Spis22028	GO:0005515
Spis9229	GO:0005515
Spis4642	GO:0005747
Spis22029	GO:0005515
Spis10280	GO:0008270
Spis10281	GO:0006355
Spis4644	GO:0017056, GO:0043666, GO:0051169
Spis100	GO:0016021
Spis4645	GO:0005515, GO:0030496
Spis101	GO:0016020
Spis4646	GO:0003824, GO:0008890, GO:0016740, GO:0030170
Spis10284	GO:0006355
Spis102	GO:0016020
Spis103	GO:0016020
Spis25811	GO:0016021
Spis104	GO:0016020
Spis4649	GO:0005515
Spis25812	GO:0005515
Spis105	GO:0016020
Spis7131	GO:0006914
Spis18651	GO:0006412, GO:0015935
Spis106	GO:0016020
Spis7132	GO:0003676
Spis25814	GO:0055114
Spis18652	GO:0005515
Spis10289	GO:0003676, GO:0016791
Spis25815	GO:0016021
Spis108	GO:0016020
Spis18654	GO:0003676, GO:0046872
Spis109	GO:0016020
Spis25817	GO:0016021
Spis7136	GO:0008053
Spis990	GO:0019843
Spis25819	GO:0005515
Spis2550	GO:0005515
Spis18657	GO:0005488, GO:0005515
Spis991	GO:0016491
Spis7139	GO:0005507, GO:0006879, GO:0055114
Spis993	GO:0008168
Spis994	GO:0005515, GO:0048208
Spis995	GO:0000049, GO:0006418, GO:0006437
Spis997	GO:0005524, GO:0006468
Spis998	GO:0005524, GO:0006468
Spis23721	GO:0008152
Spis999	GO:0008234
Spis5040	GO:0016021
Spis2559	GO:0005576
Spis23722	GO:0005515, GO:0016021
Spis16560	GO:0008270
Spis16561	GO:0003824, GO:0006097
Spis5042	GO:0005488, GO:0005515
Spis23726	GO:0005524, GO:0006468
Spis16564	GO:0016021, GO:0030247
Spis5045	GO:0006281
Spis23727	GO:0008270
Spis5046	GO:0005509, GO:0005515, GO:0007186, GO:0016020, GO:0016021
Spis23729	GO:0004518, GO:0004527
Spis11980	GO:0003676, GO:0015074
Spis16568	GO:0005515, GO:0016021
Spis5049	GO:0006333
Spis19050	GO:0005515, GO:0005975, GO:0016192, GO:0043169
Spis16569	GO:0003723, GO:0008168
Spis19051	GO:0005515, GO:0032947
Spis11983	GO:0003676, GO:0015074, GO:0055114
Spis11985	GO:0003676, GO:0008408
Spis11986	GO:0005515, GO:0061630
Spis8830	GO:0005515, GO:0070588
Spis21630	GO:0005509
Spis11987	GO:0005515, GO:0008270
Spis8831	GO:0016787
Spis19056	GO:0006418
Spis11988	GO:0055114
Spis19057	GO:0003676, GO:0006260
Spis8833	GO:0007165, GO:0042981
Spis21633	GO:0005515
Spis19058	GO:0003676, GO:0006418
Spis14471	GO:0005515
Spis8834	GO:0017176
Spis21634	GO:0005515
Spis19059	GO:0000287, GO:0004610, GO:0016868, GO:0071704
Spis14472	GO:0006412
Spis14473	GO:0005515
Spis8836	GO:0003676, GO:0015074
Spis14474	GO:0006508
Spis8837	GO:0055085, GO:0070588
Spis21637	GO:0008152
Spis14475	GO:0005525
Spis8838	GO:0016042, GO:0050482
Spis21638	GO:0008152
Spis14476	GO:0003676, GO:0055114
Spis21639	GO:0006355, GO:0006357
Spis14477	GO:0003676
Spis14478	GO:0004298, GO:0051603
Spis24122	GO:0003676
Spis14479	GO:0043486
Spis24123	GO:0005509, GO:0005515
Spis24124	GO:0005515
Spis6741	GO:0016627
Spis24128	GO:0005515
Spis6742	GO:0016021
Spis24129	GO:0003676, GO:0006353
Spis12380	GO:0042073
Spis6744	GO:0008080
Spis12382	GO:0055114
Spis6745	GO:0016887, GO:0055085
Spis12383	GO:0055114
Spis6746	GO:0005524, GO:0006468
Spis12385	GO:0003676
Spis12386	GO:0006313
Spis9230	GO:0005524, GO:0006468
Spis6749	GO:0008083, GO:0046872
Spis12387	GO:0003676, GO:0004842, GO:0015074
Spis9231	GO:0007165
Spis22031	GO:0005515
Spis12388	GO:0003676
Spis9232	GO:0003676
Spis22032	GO:0005515
Spis10700	GO:0042823
Spis9233	GO:0005509, GO:0005578
Spis22033	GO:0003676
Spis10701	GO:0006464
Spis9234	GO:0005509
Spis22034	GO:0006508, GO:0008237, GO:0016486
Spis9235	GO:0003676, GO:0005509, GO:0015074
Spis22035	GO:0006508, GO:0008237
Spis9237	GO:0055085
Spis4650	GO:0005509, GO:0005515
Spis9238	GO:0055085
Spis4651	GO:0008081, GO:0035556
Spis10706	GO:0006355, GO:0016020
Spis9239	GO:0055085
Spis4652	GO:0032580
Spis22039	GO:0003676
Spis10707	GO:0016020
Spis10290	GO:0005524, GO:0051082
Spis4653	GO:0005515
Spis4654	GO:0005525
Spis10709	GO:0008152, GO:0009395
Spis10292	GO:0016021
Spis110	GO:0016020, GO:0047150
Spis10293	GO:0004842, GO:0005524
Spis111	GO:0005515, GO:0006281, GO:0016788, GO:0036297
Spis4656	GO:0007264, GO:0035556
Spis4657	GO:0005488
Spis10295	GO:0003676, GO:0015074
Spis4658	GO:0005524
Spis114	GO:0005515, GO:0022900
Spis25822	GO:0016021
Spis115	GO:0016559
Spis116	GO:0005515
Spis25824	GO:0016021
Spis18662	GO:0005201
Spis10299	GO:0006508
Spis18663	GO:0005515
Spis7144	GO:0016763, GO:0101030
Spis119	GO:0006887
Spis25827	GO:0005515
Spis18666	GO:0005488, GO:0016820, GO:0046961
Spis7147	GO:0005515
Spis2560	GO:0006508
Spis18667	GO:0006364
Spis2561	GO:0006508
Spis18668	GO:0003676, GO:0003950, GO:0006508
Spis2562	GO:0006508
Spis18669	GO:0006364
Spis2563	GO:0006508
Spis2564	GO:0006508
Spis11102	GO:0032783
Spis23730	GO:0003676
Spis5050	GO:0005509, GO:0005515, GO:0007186, GO:0016020, GO:0016021, GO:0016525
Spis16570	GO:0016021
Spis5051	GO:0005515
Spis16571	GO:0005509
Spis5052	GO:0005515
Spis23734	GO:0005515, GO:0042981
Spis16572	GO:0005515
Spis5053	GO:0005515, GO:0016020, GO:0016021
Spis23735	GO:0005515
Spis11108	GO:0007165
Spis5054	GO:0055114
Spis23736	GO:0005515, GO:0008270
Spis5055	GO:0005515
Spis23737	GO:0005515, GO:0061630
Spis16575	GO:0003824, GO:0055114
Spis5056	GO:0006810, GO:0016020, GO:0016021
Spis23738	GO:0003676, GO:0005509, GO:0005615
Spis16576	GO:0003677, GO:0005515, GO:0005634
Spis5057	GO:0016021, GO:0045211
Spis11990	GO:0003824, GO:0005509
Spis5058	GO:0005515, GO:0016459
Spis16578	GO:0008535, GO:0045454
Spis11991	GO:0005515, GO:0008270
Spis5059	GO:0016021
Spis19060	GO:0006412
Spis11992	GO:0005488, GO:0008270
Spis11993	GO:0005515
Spis19062	GO:0006470, GO:0016311, GO:0016791
Spis19063	GO:0005524, GO:0006468
Spis8840	GO:0016021
Spis8841	GO:0016021
Spis21641	GO:0007155, GO:0016020
Spis19066	GO:0042981
Spis8842	GO:0007155, GO:0016020
Spis21642	GO:0003723
Spis19067	GO:0016020
Spis11999	GO:0016758
Spis8843	GO:0005515, GO:0016021
Spis21644	GO:0006508, GO:0008234
Spis19069	GO:0006412
Spis21645	GO:0005525
Spis14483	GO:0003676
Spis8846	GO:0007165
Spis21646	GO:0005488
Spis14484	GO:0004298, GO:0051603
Spis8847	GO:0007165
Spis21647	GO:0005515
Spis14485	GO:0006508, GO:0008234
Spis21648	GO:0003677, GO:0008299
Spis24130	GO:0005509
Spis21649	GO:0005515, GO:1905515
Spis24131	GO:0004518, GO:0008234
Spis14488	GO:0005515
Spis14489	GO:0005515
Spis24135	GO:0003676
Spis12803	GO:0006418, GO:0006420
Spis24136	GO:0009116
Spis12804	GO:0008152
Spis6750	GO:0006334
Spis12805	GO:0008152
Spis12806	GO:0008152
Spis6752	GO:0004843, GO:0005509, GO:0036459
Spis12390	GO:0003676
Spis6753	GO:0005524, GO:0006468
Spis12391	GO:0003676, GO:0008408
Spis6755	GO:0031110
Spis12393	GO:0003676, GO:0015074
Spis6756	GO:0005524, GO:0006310, GO:0016818
Spis6757	GO:0005515, GO:0006412
Spis12395	GO:0003676
Spis6758	GO:0003824, GO:0016787, GO:0051536
Spis9240	GO:0055085
Spis6759	GO:0005509
Spis22040	GO:0004518, GO:0008234
Spis9241	GO:0055085
Spis12398	GO:0006915
Spis9242	GO:0055085
Spis10710	GO:0005488
Spis12399	GO:0003677, GO:0043565
Spis9243	GO:0055085
Spis10711	GO:0003677
Spis9244	GO:0030119
Spis22044	GO:0006508, GO:0008152, GO:0008236
Spis10712	GO:0006355, GO:0046983
Spis9245	GO:0005525, GO:0006414
Spis22045	GO:0003824, GO:0006730, GO:0030170, GO:0032328
Spis22046	GO:0003824, GO:0005515, GO:0005524, GO:0006012, GO:0006096, GO:0015986, GO:0016020, GO:0016832, GO:0032559, GO:0045263, GO:0046034, GO:0046933
Spis9247	GO:0003676
Spis4660	GO:0005515, GO:0016925
Spis10715	GO:0005515
Spis4661	GO:0072487
Spis22048	GO:0005524, GO:0006457, GO:0042026
Spis10716	GO:0009045
Spis4664	GO:0005515, GO:0051721
Spis120	GO:0006355, GO:0008270, GO:0043401, GO:0043565
Spis121	GO:0005515, GO:2000601
Spis13201	GO:0006412
Spis4666	GO:0005515
Spis122	GO:0045944, GO:0046983
Spis13202	GO:0006355
Spis4667	GO:0016021
Spis123	GO:0005488
Spis13203	GO:0016021
Spis4668	GO:0005515
Spis124	GO:0005515
Spis13204	GO:0016020
Spis18670	GO:0003676, GO:0003950
Spis125	GO:0005524, GO:0061630
Spis7151	GO:0016021
Spis18671	GO:0003950
